"","sid","gender_3cats","black","white","college","income_below_35k","walk_safety_own","imagepath","image1","imageName","weights","gender","var","value","varLabel","img"
"2912",42806,1,0,1,1,0,2,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/333887788086888_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/333887788086888_2.jpg","333887788086888_2.jpg",0.554340143574812,"Male","nb_image_hhinc_text_d20",40000,"Average Income","333887788086888_2"
"2913",42806,1,0,1,1,0,2,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/333887788086888_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/333887788086888_2.jpg","333887788086888_2.jpg",0.554340143574812,"Male","nb_image_tidiness_d20",4,"Disorder","333887788086888_2"
"2914",42806,1,0,1,1,0,2,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/333887788086888_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/333887788086888_2.jpg","333887788086888_2.jpg",0.554340143574812,"Male","nb_image_walksafety_day_d20",6,"Safety - Daytime Walking","333887788086888_2"
"2915",42806,1,0,1,1,0,2,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/333887788086888_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/333887788086888_2.jpg","333887788086888_2.jpg",0.554340143574812,"Male","nb_image_walksafety_night_d20",4,"Safety - Nighttime Walking","333887788086888_2"
"2916",42813,2,0,0,0,1,3,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/740967223807826_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/740967223807826_1.jpg","740967223807826_1.jpg",0.289185863662677,"Female","nb_image_wealth_rate_d20",7,"Neighborhood Wealth","740967223807826_1"
"2917",42813,2,0,0,0,1,3,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/740967223807826_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/740967223807826_1.jpg","740967223807826_1.jpg",0.289185863662677,"Female","nb_image_hhinc_text_d20",1e+05,"Average Income","740967223807826_1"
"2918",42813,2,0,0,0,1,3,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/740967223807826_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/740967223807826_1.jpg","740967223807826_1.jpg",0.289185863662677,"Female","nb_image_tidiness_d20",3,"Disorder","740967223807826_1"
"2919",42813,2,0,0,0,1,3,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/740967223807826_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/740967223807826_1.jpg","740967223807826_1.jpg",0.289185863662677,"Female","nb_image_walksafety_day_d20",9,"Safety - Daytime Walking","740967223807826_1"
"2920",42813,2,0,0,0,1,3,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/740967223807826_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/740967223807826_1.jpg","740967223807826_1.jpg",0.289185863662677,"Female","nb_image_walksafety_night_d20",9,"Safety - Nighttime Walking","740967223807826_1"
"2921",42816,2,0,1,1,0,2,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/314221116878678_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/314221116878678_1.jpg","314221116878678_1.jpg",0.360917165097927,"Female","nb_image_wealth_rate_d20",5,"Neighborhood Wealth","314221116878678_1"
"2922",42816,2,0,1,1,0,2,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/314221116878678_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/314221116878678_1.jpg","314221116878678_1.jpg",0.360917165097927,"Female","nb_image_hhinc_text_d20",40000,"Average Income","314221116878678_1"
"2923",42816,2,0,1,1,0,2,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/314221116878678_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/314221116878678_1.jpg","314221116878678_1.jpg",0.360917165097927,"Female","nb_image_tidiness_d20",2,"Disorder","314221116878678_1"
"2924",42816,2,0,1,1,0,2,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/314221116878678_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/314221116878678_1.jpg","314221116878678_1.jpg",0.360917165097927,"Female","nb_image_walksafety_day_d20",10,"Safety - Daytime Walking","314221116878678_1"
"2925",42816,2,0,1,1,0,2,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/314221116878678_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/314221116878678_1.jpg","314221116878678_1.jpg",0.360917165097927,"Female","nb_image_walksafety_night_d20",7,"Safety - Nighttime Walking","314221116878678_1"
"2926",42836,2,1,0,0,0,3,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/740967223807826_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/740967223807826_1.jpg","740967223807826_1.jpg",0.993182584938192,"Female","nb_image_wealth_rate_d20",6,"Neighborhood Wealth","740967223807826_1"
"2927",42836,2,1,0,0,0,3,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/740967223807826_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/740967223807826_1.jpg","740967223807826_1.jpg",0.993182584938192,"Female","nb_image_hhinc_text_d20",32000,"Average Income","740967223807826_1"
"2928",42836,2,1,0,0,0,3,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/740967223807826_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/740967223807826_1.jpg","740967223807826_1.jpg",0.993182584938192,"Female","nb_image_tidiness_d20",3,"Disorder","740967223807826_1"
"2929",42836,2,1,0,0,0,3,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/740967223807826_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/740967223807826_1.jpg","740967223807826_1.jpg",0.993182584938192,"Female","nb_image_walksafety_day_d20",7,"Safety - Daytime Walking","740967223807826_1"
"2930",42836,2,1,0,0,0,3,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/740967223807826_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/740967223807826_1.jpg","740967223807826_1.jpg",0.993182584938192,"Female","nb_image_walksafety_night_d20",1,"Safety - Nighttime Walking","740967223807826_1"
"2931",42844,2,1,0,0,1,2,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/545819109744184_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/545819109744184_1.jpg","545819109744184_1.jpg",0.758765076044571,"Female","nb_image_wealth_rate_d20",3,"Neighborhood Wealth","545819109744184_1"
"2932",42844,2,1,0,0,1,2,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/545819109744184_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/545819109744184_1.jpg","545819109744184_1.jpg",0.758765076044571,"Female","nb_image_hhinc_text_d20",0,"Average Income","545819109744184_1"
"2933",42844,2,1,0,0,1,2,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/545819109744184_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/545819109744184_1.jpg","545819109744184_1.jpg",0.758765076044571,"Female","nb_image_tidiness_d20",3,"Disorder","545819109744184_1"
"2934",42844,2,1,0,0,1,2,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/545819109744184_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/545819109744184_1.jpg","545819109744184_1.jpg",0.758765076044571,"Female","nb_image_walksafety_day_d20",2,"Safety - Daytime Walking","545819109744184_1"
"2935",42844,2,1,0,0,1,2,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/545819109744184_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/545819109744184_1.jpg","545819109744184_1.jpg",0.758765076044571,"Female","nb_image_walksafety_night_d20",1,"Safety - Nighttime Walking","545819109744184_1"
"2936",42876,2,1,0,1,0,3,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/558822409463195_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/558822409463195_2.jpg","558822409463195_2.jpg",0.327736239130997,"Female","nb_image_wealth_rate_d20",6,"Neighborhood Wealth","558822409463195_2"
"2937",42876,2,1,0,1,0,3,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/558822409463195_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/558822409463195_2.jpg","558822409463195_2.jpg",0.327736239130997,"Female","nb_image_hhinc_text_d20",30000,"Average Income","558822409463195_2"
"2938",42876,2,1,0,1,0,3,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/558822409463195_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/558822409463195_2.jpg","558822409463195_2.jpg",0.327736239130997,"Female","nb_image_tidiness_d20",4,"Disorder","558822409463195_2"
"2939",42876,2,1,0,1,0,3,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/558822409463195_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/558822409463195_2.jpg","558822409463195_2.jpg",0.327736239130997,"Female","nb_image_walksafety_day_d20",7,"Safety - Daytime Walking","558822409463195_2"
"2940",42876,2,1,0,1,0,3,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/558822409463195_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/558822409463195_2.jpg","558822409463195_2.jpg",0.327736239130997,"Female","nb_image_walksafety_night_d20",3,"Safety - Nighttime Walking","558822409463195_2"
"2941",42886,1,0,1,1,0,3,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/740967223807826_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/740967223807826_1.jpg","740967223807826_1.jpg",0.554340143574812,"Male","nb_image_wealth_rate_d20",5,"Neighborhood Wealth","740967223807826_1"
"2942",42886,1,0,1,1,0,3,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/740967223807826_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/740967223807826_1.jpg","740967223807826_1.jpg",0.554340143574812,"Male","nb_image_hhinc_text_d20",45000,"Average Income","740967223807826_1"
"2943",42886,1,0,1,1,0,3,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/740967223807826_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/740967223807826_1.jpg","740967223807826_1.jpg",0.554340143574812,"Male","nb_image_tidiness_d20",8,"Disorder","740967223807826_1"
"2944",42886,1,0,1,1,0,3,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/740967223807826_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/740967223807826_1.jpg","740967223807826_1.jpg",0.554340143574812,"Male","nb_image_walksafety_day_d20",9,"Safety - Daytime Walking","740967223807826_1"
"2945",42886,1,0,1,1,0,3,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/740967223807826_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/740967223807826_1.jpg","740967223807826_1.jpg",0.554340143574812,"Male","nb_image_walksafety_night_d20",6,"Safety - Nighttime Walking","740967223807826_1"
"2946",42896,1,0,1,1,0,3,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/329580798809724_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/329580798809724_1.jpg","329580798809724_1.jpg",0.335607303904568,"Male","nb_image_wealth_rate_d20",4,"Neighborhood Wealth","329580798809724_1"
"2947",42896,1,0,1,1,0,3,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/329580798809724_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/329580798809724_1.jpg","329580798809724_1.jpg",0.335607303904568,"Male","nb_image_hhinc_text_d20",40000,"Average Income","329580798809724_1"
"2948",42896,1,0,1,1,0,3,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/329580798809724_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/329580798809724_1.jpg","329580798809724_1.jpg",0.335607303904568,"Male","nb_image_tidiness_d20",4,"Disorder","329580798809724_1"
"2949",42896,1,0,1,1,0,3,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/329580798809724_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/329580798809724_1.jpg","329580798809724_1.jpg",0.335607303904568,"Male","nb_image_walksafety_day_d20",8,"Safety - Daytime Walking","329580798809724_1"
"2950",42896,1,0,1,1,0,3,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/329580798809724_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/329580798809724_1.jpg","329580798809724_1.jpg",0.335607303904568,"Male","nb_image_walksafety_night_d20",6,"Safety - Nighttime Walking","329580798809724_1"
"2951",42905,2,0,1,1,0,2,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/558822409463195_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/558822409463195_2.jpg","558822409463195_2.jpg",0.2,"Female","nb_image_wealth_rate_d20",3,"Neighborhood Wealth","558822409463195_2"
"2952",42905,2,0,1,1,0,2,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/558822409463195_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/558822409463195_2.jpg","558822409463195_2.jpg",0.2,"Female","nb_image_hhinc_text_d20",36000,"Average Income","558822409463195_2"
"2953",42905,2,0,1,1,0,2,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/558822409463195_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/558822409463195_2.jpg","558822409463195_2.jpg",0.2,"Female","nb_image_tidiness_d20",5,"Disorder","558822409463195_2"
"2954",42905,2,0,1,1,0,2,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/558822409463195_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/558822409463195_2.jpg","558822409463195_2.jpg",0.2,"Female","nb_image_walksafety_day_d20",2,"Safety - Daytime Walking","558822409463195_2"
"2955",42905,2,0,1,1,0,2,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/558822409463195_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/558822409463195_2.jpg","558822409463195_2.jpg",0.2,"Female","nb_image_walksafety_night_d20",1,"Safety - Nighttime Walking","558822409463195_2"
"2956",42908,2,1,0,1,0,3,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/3312101092350173_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/3312101092350173_2.jpg","3312101092350173_2.jpg",0.2,"Female","nb_image_wealth_rate_d20",2,"Neighborhood Wealth","3312101092350173_2"
"2957",42908,2,1,0,1,0,3,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/3312101092350173_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/3312101092350173_2.jpg","3312101092350173_2.jpg",0.2,"Female","nb_image_hhinc_text_d20",36000,"Average Income","3312101092350173_2"
"2958",42908,2,1,0,1,0,3,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/3312101092350173_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/3312101092350173_2.jpg","3312101092350173_2.jpg",0.2,"Female","nb_image_tidiness_d20",1,"Disorder","3312101092350173_2"
"2959",42908,2,1,0,1,0,3,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/3312101092350173_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/3312101092350173_2.jpg","3312101092350173_2.jpg",0.2,"Female","nb_image_walksafety_day_d20",10,"Safety - Daytime Walking","3312101092350173_2"
"2960",42908,2,1,0,1,0,3,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/3312101092350173_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/3312101092350173_2.jpg","3312101092350173_2.jpg",0.2,"Female","nb_image_walksafety_night_d20",1,"Safety - Nighttime Walking","3312101092350173_2"
"2961",42912,1,1,0,0,1,3,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/794592797864863_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/794592797864863_2.jpg","794592797864863_2.jpg",0.688672052871137,"Male","nb_image_wealth_rate_d20",NA,"Neighborhood Wealth","794592797864863_2"
"2962",42912,1,1,0,0,1,3,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/794592797864863_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/794592797864863_2.jpg","794592797864863_2.jpg",0.688672052871137,"Male","nb_image_hhinc_text_d20",NA,"Average Income","794592797864863_2"
"2963",42912,1,1,0,0,1,3,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/794592797864863_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/794592797864863_2.jpg","794592797864863_2.jpg",0.688672052871137,"Male","nb_image_tidiness_d20",NA,"Disorder","794592797864863_2"
"2964",42912,1,1,0,0,1,3,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/794592797864863_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/794592797864863_2.jpg","794592797864863_2.jpg",0.688672052871137,"Male","nb_image_walksafety_day_d20",NA,"Safety - Daytime Walking","794592797864863_2"
"2965",42912,1,1,0,0,1,3,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/794592797864863_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/794592797864863_2.jpg","794592797864863_2.jpg",0.688672052871137,"Male","nb_image_walksafety_night_d20",NA,"Safety - Nighttime Walking","794592797864863_2"
"2966",42948,1,1,0,1,NA,3,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/2552670311530958_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/2552670311530958_2.jpg","2552670311530958_2.jpg",0.53851135398529,"Male","nb_image_wealth_rate_d20",NA,"Neighborhood Wealth","2552670311530958_2"
"2967",42948,1,1,0,1,NA,3,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/2552670311530958_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/2552670311530958_2.jpg","2552670311530958_2.jpg",0.53851135398529,"Male","nb_image_hhinc_text_d20",NA,"Average Income","2552670311530958_2"
"2968",42948,1,1,0,1,NA,3,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/2552670311530958_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/2552670311530958_2.jpg","2552670311530958_2.jpg",0.53851135398529,"Male","nb_image_tidiness_d20",NA,"Disorder","2552670311530958_2"
"2969",42948,1,1,0,1,NA,3,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/2552670311530958_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/2552670311530958_2.jpg","2552670311530958_2.jpg",0.53851135398529,"Male","nb_image_walksafety_day_d20",NA,"Safety - Daytime Walking","2552670311530958_2"
"2970",42948,1,1,0,1,NA,3,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/2552670311530958_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/2552670311530958_2.jpg","2552670311530958_2.jpg",0.53851135398529,"Male","nb_image_walksafety_night_d20",NA,"Safety - Nighttime Walking","2552670311530958_2"
"2971",42991,2,0,1,1,0,2,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/780342119291654_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/780342119291654_2.jpg","780342119291654_2.jpg",0.24362905728934,"Female","nb_image_wealth_rate_d20",3,"Neighborhood Wealth","780342119291654_2"
"2972",42991,2,0,1,1,0,2,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/780342119291654_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/780342119291654_2.jpg","780342119291654_2.jpg",0.24362905728934,"Female","nb_image_hhinc_text_d20",33000,"Average Income","780342119291654_2"
"2973",42991,2,0,1,1,0,2,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/780342119291654_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/780342119291654_2.jpg","780342119291654_2.jpg",0.24362905728934,"Female","nb_image_tidiness_d20",8,"Disorder","780342119291654_2"
"2974",42991,2,0,1,1,0,2,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/780342119291654_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/780342119291654_2.jpg","780342119291654_2.jpg",0.24362905728934,"Female","nb_image_walksafety_day_d20",5,"Safety - Daytime Walking","780342119291654_2"
"2975",42991,2,0,1,1,0,2,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/780342119291654_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/780342119291654_2.jpg","780342119291654_2.jpg",0.24362905728934,"Female","nb_image_walksafety_night_d20",1,"Safety - Nighttime Walking","780342119291654_2"
"2976",43001,1,0,1,1,0,3,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/504627500688265_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/504627500688265_2.jpg","504627500688265_2.jpg",0.790496159081588,"Male","nb_image_wealth_rate_d20",4,"Neighborhood Wealth","504627500688265_2"
"2977",43001,1,0,1,1,0,3,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/504627500688265_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/504627500688265_2.jpg","504627500688265_2.jpg",0.790496159081588,"Male","nb_image_hhinc_text_d20",65000,"Average Income","504627500688265_2"
"2978",43001,1,0,1,1,0,3,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/504627500688265_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/504627500688265_2.jpg","504627500688265_2.jpg",0.790496159081588,"Male","nb_image_tidiness_d20",4,"Disorder","504627500688265_2"
"2979",43001,1,0,1,1,0,3,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/504627500688265_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/504627500688265_2.jpg","504627500688265_2.jpg",0.790496159081588,"Male","nb_image_walksafety_day_d20",4,"Safety - Daytime Walking","504627500688265_2"
"2980",43001,1,0,1,1,0,3,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/504627500688265_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/504627500688265_2.jpg","504627500688265_2.jpg",0.790496159081588,"Male","nb_image_walksafety_night_d20",NA,"Safety - Nighttime Walking","504627500688265_2"
"2981",43021,1,1,0,1,0,3,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/508371403645898_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/508371403645898_1.jpg","508371403645898_1.jpg",1.1013380201915,"Male","nb_image_wealth_rate_d20",4,"Neighborhood Wealth","508371403645898_1"
"2982",43021,1,1,0,1,0,3,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/508371403645898_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/508371403645898_1.jpg","508371403645898_1.jpg",1.1013380201915,"Male","nb_image_hhinc_text_d20",40000,"Average Income","508371403645898_1"
"2983",43021,1,1,0,1,0,3,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/508371403645898_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/508371403645898_1.jpg","508371403645898_1.jpg",1.1013380201915,"Male","nb_image_tidiness_d20",3,"Disorder","508371403645898_1"
"2984",43021,1,1,0,1,0,3,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/508371403645898_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/508371403645898_1.jpg","508371403645898_1.jpg",1.1013380201915,"Male","nb_image_walksafety_day_d20",9,"Safety - Daytime Walking","508371403645898_1"
"2985",43021,1,1,0,1,0,3,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/508371403645898_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/508371403645898_1.jpg","508371403645898_1.jpg",1.1013380201915,"Male","nb_image_walksafety_night_d20",6,"Safety - Nighttime Walking","508371403645898_1"
"2986",43028,2,0,0,1,0,3,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/740967223807826_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/740967223807826_1.jpg","740967223807826_1.jpg",0.2,"Female","nb_image_wealth_rate_d20",5,"Neighborhood Wealth","740967223807826_1"
"2987",43028,2,0,0,1,0,3,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/740967223807826_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/740967223807826_1.jpg","740967223807826_1.jpg",0.2,"Female","nb_image_hhinc_text_d20",30000,"Average Income","740967223807826_1"
"2988",43028,2,0,0,1,0,3,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/740967223807826_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/740967223807826_1.jpg","740967223807826_1.jpg",0.2,"Female","nb_image_tidiness_d20",4,"Disorder","740967223807826_1"
"2989",43028,2,0,0,1,0,3,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/740967223807826_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/740967223807826_1.jpg","740967223807826_1.jpg",0.2,"Female","nb_image_walksafety_day_d20",6,"Safety - Daytime Walking","740967223807826_1"
"2990",43028,2,0,0,1,0,3,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/740967223807826_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/740967223807826_1.jpg","740967223807826_1.jpg",0.2,"Female","nb_image_walksafety_night_d20",10,"Safety - Nighttime Walking","740967223807826_1"
"2991",43033,1,1,0,0,0,2,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/544898426883721_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/544898426883721_1.jpg","544898426883721_1.jpg",4.86509685625703,"Male","nb_image_wealth_rate_d20",5,"Neighborhood Wealth","544898426883721_1"
"2992",43033,1,1,0,0,0,2,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/544898426883721_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/544898426883721_1.jpg","544898426883721_1.jpg",4.86509685625703,"Male","nb_image_hhinc_text_d20",35000,"Average Income","544898426883721_1"
"2993",43033,1,1,0,0,0,2,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/544898426883721_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/544898426883721_1.jpg","544898426883721_1.jpg",4.86509685625703,"Male","nb_image_tidiness_d20",3,"Disorder","544898426883721_1"
"2994",43033,1,1,0,0,0,2,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/544898426883721_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/544898426883721_1.jpg","544898426883721_1.jpg",4.86509685625703,"Male","nb_image_walksafety_day_d20",5,"Safety - Daytime Walking","544898426883721_1"
"2995",43033,1,1,0,0,0,2,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/544898426883721_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/544898426883721_1.jpg","544898426883721_1.jpg",4.86509685625703,"Male","nb_image_walksafety_night_d20",1,"Safety - Nighttime Walking","544898426883721_1"
"2996",43035,2,0,1,1,0,2,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/4015600011886298_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/4015600011886298_1.jpg","4015600011886298_1.jpg",0.636732866097297,"Female","nb_image_wealth_rate_d20",3,"Neighborhood Wealth","4015600011886298_1"
"2997",43035,2,0,1,1,0,2,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/4015600011886298_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/4015600011886298_1.jpg","4015600011886298_1.jpg",0.636732866097297,"Female","nb_image_hhinc_text_d20",37000,"Average Income","4015600011886298_1"
"2998",43035,2,0,1,1,0,2,"https://storage.googleapis.com/streetview_project_public/Detroit_processed/4015600011886298_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/4015600011886298_1.jpg","4015600011886298_1.jpg",0.636732866097297,"Female","nb_image_tidiness_d20",3,"Disorder","4015600011886298_1"
